id,Machine failure
161308,0.0012907597
161309,0.0014987448
161310,0.0013673669
161311,0.004158374
161312,0.0008871005
161313,0.0036678833
161314,0.0014272375
161315,0.0008221583
161316,0.0013604765
161317,0.0016436278
161318,0.0014032752
161319,0.0021270693
161320,0.012193323
161321,0.000753913
161322,0.011819573
161323,0.016841086
161324,0.004858517
161325,0.0009973595
161326,0.0020351491
161327,0.0017273772
161328,0.0011634356
161329,0.00056342746
161330,0.0032251657
161331,0.00079074746
161332,0.0013006737
161333,0.001117147
161334,0.0006444956
161335,0.0020220813
161336,0.00069697684
161337,0.0038185494
161338,0.98967195
161339,0.0007656917
161340,0.0056922724
161341,0.00874521
161342,0.0042375512
161343,0.00079074746
161344,0.0016831197
161345,0.000790925
161346,0.0009720446
161347,0.004940001
161348,0.007323101
161349,0.00094807014
161350,0.00079228275
161351,0.0029587422
161352,0.0011778964
161353,0.0023885837
161354,0.0009362293
161355,0.0016713047
161356,0.0015464673
161357,0.0010952966
161358,0.0055656633
161359,0.0010610501
161360,0.00088186783
161361,0.020251209
161362,0.0028309973
161363,0.27303618
161364,0.0011211946
161365,0.005657995
161366,0.007571524
161367,0.0010338052
161368,0.002728084
161369,0.0011628324
161370,0.979536
161371,0.0023208947
161372,0.0011601455
161373,0.009034574
161374,0.0016673115
161375,0.0011643809
161376,0.0015929625
161377,0.0016505537
161378,0.0016316865
161379,0.0008626
161380,0.0053705326
161381,0.0011710085
161382,0.0022074287
161383,0.0073040533
161384,0.0009963665
161385,0.00083014823
161386,0.0006146802
161387,0.0007259733
161388,0.0009559746
161389,0.00085550273
161390,0.001303348
161391,0.0009375084
161392,0.0018117763
161393,0.002751508
161394,0.0016313198
161395,0.003371116
161396,0.0007980726
161397,0.00097099773
161398,0.00306805
161399,0.0012047723
161400,0.0023071
161401,0.0010069889
161402,0.0010148716
161403,0.0009017165
161404,0.0013074963
161405,0.0072670835
161406,0.2973436
161407,0.99620557
161408,0.0030270047
161409,0.00087775505
161410,0.0019657172
161411,0.0010729762
161412,0.0013573929
161413,0.014893814
161414,0.0035472533
161415,0.006370802
161416,0.007693517
161417,0.0010350572
161418,0.012494388
161419,0.0032433404
161420,0.023358257
161421,0.007343504
161422,0.0010237742
161423,0.007117162
161424,0.00084429793
161425,0.0011997804
161426,0.005407295
161427,0.0007708072
161428,0.0035562348
161429,0.0006295186
161430,0.00089994574
161431,0.0020427424
161432,0.0013343641
161433,0.0023490142
161434,0.001092331
161435,0.00089073414
161436,0.0045166034
161437,0.00096604344
161438,0.0010030747
161439,0.0017761217
161440,0.0032566958
161441,0.002181123
161442,0.015460969
161443,0.0019017762
161444,0.0006275304
161445,0.002292327
161446,0.0014534142
161447,0.00081051013
161448,0.00081450905
161449,0.0007794522
161450,0.00070335146
161451,0.0010085885
161452,0.0019620967
161453,0.0009718196
161454,0.0049987067
161455,0.001756375
161456,0.0011556284
161457,0.99484986
161458,0.0012270666
161459,0.00095567864
161460,0.0040552625
161461,0.0015857416
161462,0.0010732813
161463,0.0032741881
161464,0.0035700356
161465,0.0020271374
161466,0.00085800857
161467,0.0017597759
161468,0.0008772484
161469,0.0008363365
161470,0.99742883
161471,0.001240129
161472,0.0075030955
161473,0.00069434487
161474,0.00093675125
161475,0.01359508
161476,0.01674186
161477,0.0015436353
161478,0.001382937
161479,0.0016882377
161480,0.006827016
161481,0.0020767772
161482,0.0010182108
161483,0.0010131501
161484,0.0008127096
161485,0.007606057
161486,0.0017902188
161487,0.0009820777
161488,0.0012607265
161489,0.00089588197
161490,0.0034185152
161491,0.0047234283
161492,0.0017061172
161493,0.00474978
161494,0.0010617453
161495,0.004328571
161496,0.00102408
161497,0.004965142
161498,0.0009697608
161499,0.00080849184
161500,0.0012557805
161501,0.013075799
161502,0.045510974
161503,0.0014494564
161504,0.0012373581
161505,0.0029076445
161506,0.00077384786
161507,0.00084904215
161508,0.0012943181
161509,0.0013548177
161510,0.0008878256
161511,0.0013321615
161512,0.0033331173
161513,0.0012335101
161514,0.0049801664
161515,0.0020865719
161516,0.0011937767
161517,0.0023163832
161518,0.0019240214
161519,0.00080207974
161520,0.11070291
161521,0.009170978
161522,0.002960966
161523,0.0021543426
161524,0.0018218594
161525,0.0011482047
161526,0.0022586735
161527,0.001158371
161528,0.0060823867
161529,0.002288232
161530,0.0009015197
161531,0.0016216765
161532,0.0052866023
161533,0.0007897
161534,0.0025134867
161535,0.00069822633
161536,0.0011878184
161537,0.008249394
161538,0.0019174152
161539,0.00070572295
161540,0.0013001027
161541,0.0024962458
161542,0.00082620175
161543,0.0008724781
161544,0.0038693468
161545,0.002203741
161546,0.0021745595
161547,0.0016760484
161548,0.0013284512
161549,0.028194739
161550,0.0015130838
161551,0.00070661365
161552,0.0036410831
161553,0.0019661738
161554,0.0030332997
161555,0.0036805298
161556,0.0028625545
161557,0.008693761
161558,0.0007201353
161559,0.0013262641
161560,0.0013414231
161561,0.0154331215
161562,0.0008903917
161563,0.00080419704
161564,0.0009930908
161565,0.013542414
161566,0.0021440154
161567,0.0012891712
161568,0.0033414934
161569,0.0008971355
161570,0.004813484
161571,0.0014711322
161572,0.0010664307
161573,0.0029910225
161574,0.0021267748
161575,0.00064893084
161576,0.0011199254
161577,0.0010068656
161578,0.0017090207
161579,0.0035391906
161580,0.007373437
161581,0.0020502429
161582,0.0010749353
161583,0.0009820501
161584,0.008471194
161585,0.0012497558
161586,0.0006421403
161587,0.0026600359
161588,0.0014256835
161589,0.0039300034
161590,0.00093439437
161591,0.0016902921
161592,0.0007370302
161593,0.010103407
161594,0.0010682717
161595,0.0021772129
161596,0.0012005881
161597,0.0013797903
161598,0.0032883596
161599,0.0017877844
161600,0.0065817917
161601,0.003435086
161602,0.0010482376
161603,0.0007581945
161604,0.0010316122
161605,0.00063237344
161606,0.0016260342
161607,0.0007537126
161608,0.00084255356
161609,0.002157155
161610,0.0011162828
161611,0.0014295833
161612,0.00096448057
161613,0.049863603
161614,0.016569152
161615,0.0008358494
161616,0.0010017644
161617,0.005901721
161618,0.00076065067
161619,0.007432009
161620,0.37941557
161621,0.00087709044
161622,0.00091060944
161623,0.0014742427
161624,0.0012353961
161625,0.000832785
161626,0.0016535122
161627,0.0013826789
161628,0.008558642
161629,0.0009308126
161630,0.0010365369
161631,0.0044178455
161632,0.0012804498
161633,0.004051732
161634,0.0007513432
161635,0.0007812823
161636,0.00081832806
161637,0.0009479722
161638,0.0006931719
161639,0.0011331842
161640,0.0061617107
161641,0.0059680543
161642,0.0029449319
161643,0.004348503
161644,0.0004745468
161645,0.0015527717
161646,0.0012000576
161647,0.0032798995
161648,0.0007296504
161649,0.0009833534
161650,0.0012566724
161651,0.0015950768
161652,0.020316925
161653,0.0008225596
161654,0.010594269
161655,0.0017894309
161656,0.018938288
161657,0.0030948282
161658,0.002632674
161659,0.0010109161
161660,0.0011953937
161661,0.01008841
161662,0.0009485829
161663,0.0017525785
161664,0.00070828665
161665,0.0014364654
161666,0.0011534567
161667,0.0009433046
161668,0.0009108433
161669,0.0011256438
161670,0.018534746
161671,0.00069884147
161672,0.00087897194
161673,0.0010363375
161674,0.0012532425
161675,0.00077717233
161676,0.0058541247
161677,0.002146614
161678,0.0018268427
161679,0.0008835028
161680,0.0069915853
161681,0.0012286367
161682,0.001008309
161683,0.0056016874
161684,0.0012598166
161685,0.0014884725
161686,0.0030993624
161687,0.009494054
161688,0.0009267574
161689,0.0027345836
161690,0.0007297414
161691,0.00091079087
161692,0.0015372504
161693,0.0006494812
161694,0.0034681354
161695,0.0009282058
161696,0.0014591328
161697,0.000983582
161698,0.0027846815
161699,0.0008957552
161700,0.00083397375
161701,0.0010325001
161702,0.0026767014
161703,0.0030435175
161704,0.0011317413
161705,0.0011304639
161706,0.0009427009
161707,0.0008275025
161708,0.0011449613
161709,0.0032076081
161710,0.0014700587
161711,0.0029930195
161712,0.0010887381
161713,0.000749495
161714,0.0008694221
161715,0.00075794704
161716,0.0023641067
161717,0.0020156894
161718,0.0011916772
161719,0.0010765479
161720,0.0012490608
161721,0.0013904626
161722,0.00090296747
161723,0.001819762
161724,0.00084656687
161725,0.0016178773
161726,0.0012711963
161727,0.001800901
161728,0.0055961865
161729,0.0010015396
161730,0.00069273147
161731,0.0027129515
161732,0.0010648718
161733,0.0013715677
161734,0.001730349
161735,0.0010199915
161736,0.0023314273
161737,0.0069365157
161738,0.0021101485
161739,0.0010749046
161740,0.00216667
161741,0.012989826
161742,0.0009163949
161743,0.0045811995
161744,0.0021883536
161745,0.001005029
161746,0.0014797406
161747,0.009786777
161748,0.0020377608
161749,0.00583118
161750,0.011033678
161751,0.0010929862
161752,0.0017187839
161753,0.000942783
161754,0.0008877643
161755,0.033862416
161756,0.031596202
161757,0.0019110726
161758,0.0011118228
161759,0.0016190199
161760,0.005235689
161761,0.004318176
161762,0.00083469483
161763,0.0006614184
161764,0.00094476755
161765,0.0017132056
161766,0.0010114089
161767,0.0022608032
161768,0.0021770834
161769,0.0010091412
161770,0.0008875715
161771,0.0009034141
161772,0.0062575378
161773,0.0022514896
161774,0.0009843914
161775,0.0009432395
161776,0.0021980477
161777,0.0027100244
161778,0.0009247032
161779,0.0013223555
161780,0.00080081966
161781,0.0016252077
161782,0.0008727699
161783,0.0012672407
161784,0.00075051386
161785,0.0010384188
161786,0.001777683
161787,0.0010643252
161788,0.0007777124
161789,0.0012845399
161790,0.0011781226
161791,0.0013157122
161792,0.0015485303
161793,0.002181593
161794,0.0006458788
161795,0.0018519881
161796,0.0011910298
161797,0.1617245
161798,0.00072520337
161799,0.0066103837
161800,0.0047329245
161801,0.0017213105
161802,0.002795602
161803,0.0011677025
161804,0.0032107595
161805,0.0015684905
161806,0.02213004
161807,0.0011655488
161808,0.0007807174
161809,0.0029413803
161810,0.008200035
161811,0.0024700465
161812,0.0006412957
161813,0.0029481272
161814,0.0147171235
161815,0.0009645067
161816,0.0011247799
161817,0.0010668061
161818,0.0010226492
161819,0.002127776
161820,0.0008343139
161821,0.0010960491
161822,0.0007727562
161823,0.0012107476
161824,0.0025322277
161825,0.0019722953
161826,0.003184852
161827,0.00068107306
161828,0.050618276
161829,0.0023130565
161830,0.00057553174
161831,0.0011542514
161832,0.0016876863
161833,0.0010250171
161834,0.001746126
161835,0.0062095406
161836,0.0013263893
161837,0.0054296465
161838,0.0033749857
161839,0.0010942864
161840,0.00067774596
161841,0.0016653079
161842,0.0022673523
161843,0.0021199994
161844,0.00094126124
161845,0.0011563749
161846,0.003134581
161847,0.00076054165
161848,0.00076508085
161849,0.0007555889
161850,0.0009092158
161851,0.003316288
161852,0.0054022274
161853,0.00064060325
161854,0.0010795662
161855,0.9924333
161856,0.0011335609
161857,0.0010254087
161858,0.0014042993
161859,0.011136229
161860,0.0015017685
161861,0.00066601706
161862,0.01138471
161863,0.00073730457
161864,0.00082341547
161865,0.00094997167
161866,0.0019502355
161867,0.022509519
161868,0.0012396093
161869,0.0011703193
161870,0.0026091249
161871,0.0018086996
161872,0.0026268999
161873,0.8186867
161874,0.0050501344
161875,0.006462103
161876,0.0013596093
161877,0.0013000136
161878,0.0024000418
161879,0.0021624074
161880,0.992766
161881,0.0023947957
161882,0.010342189
161883,0.0009908774
161884,0.026154542
161885,0.0010856971
161886,0.02207113
161887,0.0009683689
161888,0.0059674745
161889,0.0023374679
161890,0.00057405035
161891,0.0020038262
161892,0.0018411479
161893,0.00066445017
161894,0.00078013586
161895,0.00090710964
161896,0.0018644407
161897,0.0007468132
161898,0.0025599515
161899,0.00096876756
161900,0.0014370668
161901,0.98581463
161902,0.0010661534
161903,0.0036835086
161904,0.008371982
161905,0.002931786
161906,0.0020265297
161907,0.00086640805
161908,0.0015356672
161909,0.0025828984
161910,0.0011104081
161911,0.018505147
161912,0.0021019801
161913,0.0027880643
161914,0.0043385555
161915,0.0012281776
161916,0.0010293601
161917,0.0012954115
161918,0.0014243766
161919,0.0010042092
161920,0.0008757643
161921,0.002428219
161922,0.0009836452
161923,0.0014109254
161924,0.00088986586
161925,0.0016172851
161926,0.0017795956
161927,0.004071338
161928,0.0020760193
161929,0.0006532544
161930,0.0011894549
161931,0.0011796566
161932,0.003325739
161933,0.001626563
161934,0.0006855035
161935,0.0010564523
161936,0.001055754
161937,0.0009871917
161938,0.005552552
161939,0.00113126
161940,0.0010529502
161941,0.0010929904
161942,0.0006556201
161943,0.0014567405
161944,0.006312295
161945,0.0025938842
161946,0.006075584
161947,0.0030102306
161948,0.0046614865
161949,0.0009244182
161950,0.00096968503
161951,0.0023696779
161952,0.9962549
161953,0.0032404205
161954,0.021173088
161955,0.1202379
161956,0.0015132295
161957,0.00052938564
161958,0.0007667241
161959,0.0019835427
161960,0.0016290072
161961,0.0012457133
161962,0.011509163
161963,0.0011545357
161964,0.0019808551
161965,0.0016085353
161966,0.00072446186
161967,0.04152552
161968,0.002547022
161969,0.0013536614
161970,0.0015410945
161971,0.009475311
161972,0.0025923895
161973,0.0011965624
161974,0.007541043
161975,0.0009246943
161976,0.0020671082
161977,0.00075767015
161978,0.001098029
161979,0.0016249153
161980,0.01086916
161981,0.002031687
161982,0.00656332
161983,0.0035017293
161984,0.003331307
161985,0.0006684494
161986,0.00088641664
161987,0.0014109516
161988,0.0017825288
161989,0.0015276187
161990,0.0017477035
161991,0.0011258743
161992,0.004360332
161993,0.0031897072
161994,0.005035602
161995,0.0008376788
161996,0.001514759
161997,0.0015740104
161998,0.012227354
161999,0.006027943
162000,0.0038780167
162001,0.0013571306
162002,0.00081249897
162003,0.0022542216
162004,0.0010835789
162005,0.0011995079
162006,0.00466652
162007,0.0067628324
162008,0.01044345
162009,0.014910691
162010,0.0023280703
162011,0.00083531346
162012,0.9975223
162013,0.013848767
162014,0.0012009364
162015,0.0038034625
162016,0.0021032868
162017,0.0014821374
162018,0.0017472601
162019,0.0020062737
162020,0.0029436746
162021,0.001680776
162022,0.0025388424
162023,0.0010319375
162024,0.0020155148
162025,0.0011104965
162026,0.0031731473
162027,0.0016720265
162028,0.00078118185
162029,0.025586182
162030,0.0006984134
162031,0.01883428
162032,0.0026688462
162033,0.00080922333
162034,0.002388177
162035,0.005536493
162036,0.016171753
162037,0.0015017749
162038,0.0007993075
162039,0.0012516297
162040,0.0021171768
162041,0.00057344034
162042,0.0009775576
162043,0.0016597117
162044,0.006855656
162045,0.0016436864
162046,0.002247193
162047,0.0026120152
162048,0.0008778776
162049,0.0017887207
162050,0.00084786414
162051,0.00058660266
162052,0.00068163965
162053,0.0008272388
162054,0.05085784
162055,0.0013271688
162056,0.0006615278
162057,0.00224875
162058,0.0010363829
162059,0.001061928
162060,0.0016341623
162061,0.0023213816
162062,0.0012938651
162063,0.0011578492
162064,0.00077073084
162065,0.0014294016
162066,0.0012061134
162067,0.001225679
162068,0.0009920105
162069,0.001633943
162070,0.0010143279
162071,0.0009758241
162072,0.013851691
162073,0.00798325
162074,0.0015842416
162075,0.0013089472
162076,0.000818321
162077,0.00071268977
162078,0.0037573178
162079,0.002363523
162080,0.002341129
162081,0.009178283
162082,0.011282061
162083,0.0009846677
162084,0.002034964
162085,0.004047266
162086,0.0021220078
162087,0.008782989
162088,0.004100371
162089,0.005430411
162090,0.0012117017
162091,0.0025657841
162092,0.0010069985
162093,0.0014113528
162094,0.0034163403
162095,0.0077667325
162096,0.00084308925
162097,0.0024915354
162098,0.0031692358
162099,0.0009191757
162100,0.00067926454
162101,0.0010994934
162102,0.0048152544
162103,0.002917034
162104,0.0007315156
162105,0.0038874592
162106,0.00072249095
162107,0.005948607
162108,0.0014301587
162109,0.00084201864
162110,0.0016439328
162111,0.0040107197
162112,0.0011755393
162113,0.00097460864
162114,0.0009693174
162115,0.0019732972
162116,0.0007795451
162117,0.0025653022
162118,0.0019572945
162119,0.00075382757
162120,0.010806769
162121,0.0015985424
162122,0.00067830714
162123,0.00088822667
162124,0.079188794
162125,0.0011269721
162126,0.00853695
162127,0.004206049
162128,0.019059898
162129,0.0010699048
162130,0.0013640923
162131,0.001720231
162132,0.001112567
162133,0.0007363103
162134,0.029559938
162135,0.0012048085
162136,0.001622672
162137,0.00104021
162138,0.00994549
162139,0.0013296196
162140,0.033430547
162141,0.001074451
162142,0.0021028107
162143,0.0018305262
162144,0.003126367
162145,0.0031222724
162146,0.0010923264
162147,0.0008622536
162148,0.014826138
162149,0.0010815462
162150,0.04970223
162151,0.00087037525
162152,0.0020879167
162153,0.012628285
162154,0.00093162525
162155,0.0008904889
162156,0.008545434
162157,0.0010504829
162158,0.0010050897
162159,0.0011652535
162160,0.0009244856
162161,0.0066480744
162162,0.01286915
162163,0.0007459966
162164,0.0009775218
162165,0.011909298
162166,0.12136426
162167,0.0014905084
162168,0.00087158533
162169,0.0019687908
162170,0.00088152336
162171,0.003114881
162172,0.006866408
162173,0.0008248397
162174,0.0031493579
162175,0.0021752622
162176,0.0025105702
162177,0.0010499356
162178,0.001851313
162179,0.0011680273
162180,0.0012598892
162181,0.0030779778
162182,0.0011798537
162183,0.0020731466
162184,0.047756426
162185,0.0018854217
162186,0.0013724609
162187,0.0017150309
162188,0.00084380695
162189,0.0036300716
162190,0.0014076842
162191,0.00081349025
162192,0.001039518
162193,0.0013248073
162194,0.0011578078
162195,0.0010872787
162196,0.0018593292
162197,0.0021805875
162198,0.0012819549
162199,0.004485848
162200,0.0011401289
162201,0.0018550395
162202,0.0017817748
162203,0.0016723886
162204,0.0057055987
162205,0.0018008805
162206,0.010534662
162207,0.003092425
162208,0.000954402
162209,0.0015517703
162210,0.0036092352
162211,0.0011939888
162212,0.0026545413
162213,0.0019298282
162214,0.014049261
162215,0.001975398
162216,0.009791237
162217,0.0011157108
162218,0.008106557
162219,0.0031376758
162220,0.0013166355
162221,0.0023471264
162222,0.0018634896
162223,0.0013937982
162224,0.0019994702
162225,0.0018629425
162226,0.0009155208
162227,0.0016867
162228,0.0027412912
162229,0.0032631024
162230,0.000749052
162231,0.028567154
162232,0.0008673766
162233,0.002304554
162234,0.0062420964
162235,0.0014339472
162236,0.004669602
162237,0.0076786936
162238,0.0010503853
162239,0.0008248813
162240,0.0009970844
162241,0.0026244922
162242,0.008299165
162243,0.0010948813
162244,0.012364968
162245,0.0024968027
162246,0.010369292
162247,0.002209525
162248,0.0007872994
162249,0.0006891556
162250,0.0018932439
162251,0.011532645
162252,0.0011030992
162253,0.001926853
162254,0.00092209625
162255,0.008457307
162256,0.0011615516
162257,0.001974105
162258,0.0007731322
162259,0.0010517637
162260,0.0015625793
162261,0.00075495476
162262,0.003920791
162263,0.010901761
162264,0.0018567003
162265,0.0014073363
162266,0.0014230948
162267,0.0009204245
162268,0.0037724713
162269,0.035737798
162270,0.008636765
162271,0.0011563419
162272,0.0010040432
162273,0.0022842784
162274,0.0017746065
162275,0.029024621
162276,0.0019467813
162277,0.0015052597
162278,0.0017818952
162279,0.0011081938
162280,0.0015623836
162281,0.0047933063
162282,0.000835516
162283,0.0010537716
162284,0.005783094
162285,0.00082192995
162286,0.002701027
162287,0.001544644
162288,0.0012525086
162289,0.004853208
162290,0.0015363108
162291,0.0006073192
162292,0.002146701
162293,0.060040727
162294,0.0018987327
162295,0.0018121455
162296,0.0040925685
162297,0.00065813644
162298,0.0009951484
162299,0.017594274
162300,0.00089942454
162301,0.0026126415
162302,0.0006819229
162303,0.0008168965
162304,0.0018864062
162305,0.00096597587
162306,0.00090992294
162307,0.0034429366
162308,0.005147661
162309,0.0008521459
162310,0.017712357
162311,0.00085600256
162312,0.014956383
162313,0.00087365275
162314,0.00092364213
162315,0.0022083332
162316,0.00139275
162317,0.00131649
162318,0.004998695
162319,0.0043347976
162320,0.0014722883
162321,0.016346045
162322,0.001394591
162323,0.0007292329
162324,0.0033267934
162325,0.0029685393
162326,0.0013482557
162327,0.003279647
162328,0.00066748686
162329,0.0010666233
162330,0.00044998023
162331,0.0013816502
162332,0.0024623922
162333,0.0012237512
162334,0.0007669828
162335,0.0021777195
162336,0.0007759372
162337,0.019843072
162338,0.0007590335
162339,0.0017469017
162340,0.0016391089
162341,0.00089068234
162342,0.004265698
162343,0.0017627035
162344,0.0020434659
162345,0.7519807
162346,0.0010920818
162347,0.0013435391
162348,0.0018497551
162349,0.011249885
162350,0.0026676636
162351,0.0021701162
162352,0.00356756
162353,0.004126286
162354,0.013791816
162355,0.0008884629
162356,0.00093138707
162357,0.0013418864
162358,0.0008542849
162359,0.0015445924
162360,0.0023415978
162361,0.0020983645
162362,0.2661504
162363,0.012896261
162364,0.0010227954
162365,0.0020036697
162366,0.0010820095
162367,0.250532
162368,0.00084967224
162369,0.0063055744
162370,0.0027230226
162371,0.0020777904
162372,0.0009976935
162373,0.003183381
162374,0.011743144
162375,0.0014696368
162376,0.0011218821
162377,0.0031009142
162378,0.0007339676
162379,0.001624067
162380,0.00239187
162381,0.00073867
162382,0.022017883
162383,0.0009308126
162384,0.0009100461
162385,0.0008963549
162386,0.0034877951
162387,0.0008842284
162388,0.0019202335
162389,0.082165495
162390,0.00061185414
162391,0.0016726792
162392,0.0023998613
162393,0.00063419226
162394,0.0016638815
162395,0.0013669468
162396,0.0014031008
162397,0.0010419288
162398,0.0013203041
162399,0.001991248
162400,0.008666645
162401,0.0031245635
162402,0.0042846547
162403,0.0097372355
162404,0.0007710978
162405,0.007573241
162406,0.0019834586
162407,0.0011195089
162408,0.0012968384
162409,0.0022996222
162410,0.27809995
162411,0.0057938076
162412,0.0012545652
162413,0.0047744494
162414,0.029119385
162415,0.025257748
162416,0.0021242253
162417,0.0020372022
162418,0.0014938477
162419,0.0014874189
162420,0.0021669103
162421,0.0018074948
162422,0.0010900799
162423,0.001598159
162424,0.0007422252
162425,0.006209052
162426,0.0070994897
162427,0.0018557955
162428,0.0007727742
162429,0.0012290628
162430,0.0008853289
162431,0.0015625108
162432,0.0046118153
162433,0.0010570987
162434,0.0010179509
162435,0.015463183
162436,0.00091843813
162437,0.0011158687
162438,0.0011117295
162439,0.0012641479
162440,0.0007806695
162441,0.00084151054
162442,0.004225895
162443,0.0026443766
162444,0.0017743194
162445,0.00078769715
162446,0.0024379964
162447,0.00079945184
162448,0.0023554405
162449,0.003359574
162450,0.0007955173
162451,0.0009466706
162452,0.0009640253
162453,0.00623798
162454,0.0015437007
162455,0.0022761445
162456,0.0053038113
162457,0.0020852755
162458,0.0021560683
162459,0.01975193
162460,0.010274284
162461,0.0016105191
162462,0.0030220053
162463,0.008605388
162464,0.0028243044
162465,0.0012349372
162466,0.0006410934
162467,0.0019314216
162468,0.0009169814
162469,0.000879372
162470,0.0010188095
162471,0.010061108
162472,0.00065110595
162473,0.0010897866
162474,0.0007943148
162475,0.99258375
162476,0.0009411639
162477,0.009289076
162478,0.0007794727
162479,0.00080674223
162480,0.0026093295
162481,0.0012314897
162482,0.0020381827
162483,0.0008659583
162484,0.0024098803
162485,0.0019989766
162486,0.00088844006
162487,0.0019119122
162488,0.0015290574
162489,0.00310379
162490,0.0011479837
162491,0.001336681
162492,0.00079564383
162493,0.0024787877
162494,0.0022454453
162495,0.0019602084
162496,0.010238779
162497,0.0023193639
162498,0.0008205218
162499,0.001257207
162500,0.026267745
162501,0.001025376
162502,0.0007630694
162503,0.001297109
162504,0.0012585452
162505,0.0076430566
162506,0.0024527234
162507,0.00145053
162508,0.0009879876
162509,0.0012499142
162510,0.00077279663
162511,0.003936845
162512,0.0014446534
162513,0.013083518
162514,0.0025459295
162515,0.016771896
162516,0.0032641853
162517,0.0019117101
162518,0.00094169093
162519,0.0020221611
162520,0.0011585305
162521,0.0008683152
162522,0.0020990646
162523,0.0009898645
162524,0.0013186133
162525,0.0008742227
162526,0.0009393933
162527,0.0013527161
162528,0.0017874772
162529,0.0010273395
162530,0.001307776
162531,0.001345845
162532,0.001317417
162533,0.009833927
162534,0.0011978181
162535,0.0032004397
162536,0.0033921732
162537,0.0016396537
162538,0.0015168223
162539,0.9957754
162540,0.0007709031
162541,0.0016482648
162542,0.0008666537
162543,0.0015628635
162544,0.0073787263
162545,0.0009965983
162546,0.0011920922
162547,0.009869282
162548,0.004866551
162549,0.0042289943
162550,0.0013078251
162551,0.0028434803
162552,0.0048684403
162553,0.0034568876
162554,0.00077273446
162555,0.001190347
162556,0.0056971353
162557,0.000670407
162558,0.0031637736
162559,0.0037060112
162560,0.0022195734
162561,0.0019209426
162562,0.0020742165
162563,0.0014758024
162564,0.0024683035
162565,0.005727006
162566,0.0038417333
162567,0.0008552224
162568,0.0011845683
162569,0.009872381
162570,0.0018135357
162571,0.012525768
162572,0.0012409703
162573,0.0007146162
162574,0.0017124873
162575,0.0014897308
162576,0.0018053399
162577,0.0050017266
162578,0.017595453
162579,0.010275917
162580,0.0048348694
162581,0.0021406473
162582,0.0010851176
162583,0.0013119121
162584,0.0016548644
162585,0.011478321
162586,0.0011828695
162587,0.00075038726
162588,0.005090498
162589,0.0010669586
162590,0.0009464686
162591,0.0009451543
162592,0.0009308764
162593,0.0020511476
162594,0.0009781311
162595,0.0009075696
162596,0.0013629937
162597,0.0012492458
162598,0.9970835
162599,0.001542772
162600,0.002692577
162601,0.001031506
162602,0.0010781649
162603,0.003102582
162604,0.0011860897
162605,0.0011305554
162606,0.006328688
162607,0.0014797625
162608,0.0021151155
162609,0.0031305635
162610,0.049229458
162611,0.010594699
162612,0.0010458471
162613,0.14786248
162614,0.0007431974
162615,0.000787272
162616,0.0017923308
162617,0.0020822177
162618,0.00097104907
162619,0.00090035185
162620,0.0008042112
162621,0.011753586
162622,0.0012447247
162623,0.001165061
162624,0.0007753522
162625,0.0040788488
162626,0.0023736625
162627,0.0009440828
162628,0.00079600216
162629,0.000636631
162630,0.0011150233
162631,0.00072629785
162632,0.0012695355
162633,0.0023097994
162634,0.001433442
162635,0.0010801861
162636,0.0008779872
162637,0.0230147
162638,0.0021172755
162639,0.00067317096
162640,0.009084968
162641,0.0009802175
162642,0.008768294
162643,0.0015079518
162644,0.0012994225
162645,0.0009787355
162646,0.010284854
162647,0.0012853305
162648,0.00086123415
162649,0.001356447
162650,0.0136174215
162651,0.0096043525
162652,0.0011756865
162653,0.0035672805
162654,0.0010225587
162655,0.0076914537
162656,0.0010279294
162657,0.0016815099
162658,0.0027014744
162659,0.0008001408
162660,0.0015190121
162661,0.0068810983
162662,0.0009548368
162663,0.0033876013
162664,0.014587958
162665,0.0056613707
162666,0.0012749594
162667,0.0013350416
162668,0.0051828586
162669,0.0015417772
162670,0.0016519898
162671,0.0073521854
162672,0.0058007743
162673,0.0008972252
162674,0.0011104262
162675,0.004190778
162676,0.0010749856
162677,0.0008910023
162678,0.002279054
162679,0.0012014655
162680,0.0009990514
162681,0.002816305
162682,0.0010190586
162683,0.0015196631
162684,0.0017638752
162685,0.0015046521
162686,0.00084950135
162687,0.0028302935
162688,0.0018491669
162689,0.015902355
162690,0.00091940124
162691,0.0026947842
162692,0.0016549155
162693,0.0008793297
162694,0.0007508318
162695,0.007938606
162696,0.98213726
162697,0.0009601456
162698,0.0016191022
162699,0.0023680562
162700,0.00086538744
162701,0.0038346634
162702,0.0010110134
162703,0.0032270057
162704,0.0025382435
162705,0.0010345845
162706,0.004211834
162707,0.004311156
162708,0.000971248
162709,0.00076543743
162710,0.0021656817
162711,0.0016365096
162712,0.0015500814
162713,0.008569772
162714,0.007846908
162715,0.000861212
162716,0.0038673899
162717,0.001980201
162718,0.00351956
162719,0.0022725533
162720,0.0013354161
162721,0.0007377832
162722,0.012181864
162723,0.0011705802
162724,0.00073618046
162725,0.0016368732
162726,0.0046771164
162727,0.0011331836
162728,0.0013573226
162729,0.0022178032
162730,0.0010108227
162731,0.00080746744
162732,0.001057439
162733,0.80101985
162734,0.0014204145
162735,0.0023717778
162736,0.0011549235
162737,0.0013027714
162738,0.000894259
162739,0.0015312539
162740,0.00090351823
162741,0.011942662
162742,0.0009765849
